80	44.25
860	607.25
466	363
5054	3901.08
5054	2701.02
12899	14551.17
1303	1833
106	50
268	157
12861	13884.98
106	65.74
164	131.48
164	169.54
654	173
144	124.56
464	249.12
119	79.58
119	30.09
212	76.11
130	35.4
171	30.09
174	65.49
173	122.13
10971	13370.58
4532	2913.42
4373	1493.88
4258	1382.37
4373	1136.34
4258	968.19
9085	11514.88
9672	12244.94
4532	3003.28
9572	12985.38
2556	356.38
85	27.68
2511	785.42
621	788.88
73	23.01
876	563.98
9003	13265.64
10248	15455.82
7927	6660.5
11246	10694.86
203	321.78
20361	55401.52
20361	39360.96
5703	11301.5
5703	6345.64
426	418.66
111	72.66
9660	13255.26
10259	10366.16
499	273.34
567	512.08
5114	66117.14
176	214.52
101	83.04
78	44.98
117	107.26
112	86.5
266	245.66
5091	75780.92
244	242.2
244	152.24
150	124.56
143	100.34
96	79.58
96	53.1
4154	2778.38
8410	6553.24
230	283.72
230	204.14
220	159.16
220	121.1
374	259.5
222	83.04
374	224.79
374	166.38
9235	7553.18
212	93.42
674	719.68
674	401.36
762	432.5
517	207.6
2198	1131.42
762	370.22
310	193.76
821	321.78
655	211.06
146	103.8
619	470.56
619	435.96
619	390.98
657	750.82
4258	2889.1
796	422.12
561	214.52
4069	3591.48
4069	4027.44
1478	826.94
1478	643.56
1478	1020.7
4430	4857.84
257	190.3
257	114.18
257	169.54
1487	861.54
457	349.46
1501	761.2
147	134.94
1485	788.88
1485	1017.24
1485	802.72
1493	792.34
374	297.56
486	297.56
546	370.22
1493	543.22
2672	1345.94
529	332.16
529	321.78
529	332.16
2726	1020.7
4016	2491.2
4016	2477.36
4206	2871.8
488	314.86
368	287.18
97	131.48
218	138.4
135	141.86
230	207.6
97	13.84
1346	854.62
620	480.94
544	467.1
70	44.98
289	169.54
560	252.58
261	20.76
3525	1273.28
93	10.38
72	155.7
4428	2152.12
109	41.52
5350	19005.78
683	581.28
645	259.5
81	13.84
170	13.84
83	24.22
78	10.38
77	17.3
785	380.6
689	242.2
93	79.58
4021	3833.68
1793	2878.72
1793	2013.72
153	169.54
1466	1335.56
1375	1110.66
1375	1162.56
1375	1643.5
2285	3504.98
2285	2383.94
2285	2214.4
1375	1054.92
1949	2252.46
1949	1343.43
374	62.28
5335	19247.98
5335	24327.26
3734	8686
472	352.92
3225	6158.8
398	335.62
3644	2812.98
3659	4062.04
2387	867.3
5254	802.72
3686	9667.24
3887	8809.16
289	313.25
238	217
3875	12939.5
2756	987.66
3758	1656.72
3758	2150.55
3758	1157.58
700	555.78
716	534.54
716	612.42
3608	2069.08
1872	1380.75
4529	5715.92
4247	4727.67
648	329.22
648	325.68
648	256.65
656	309.75
4736	6736.62
4736	4727.67
141	90.27
4731	4486.95
3030	3269.19
1890	1463.79
112	603.57
5053	4857.84
3030	2608.84
1732	1097
5052	4477.24
5052	5864.7
204	93.81
165	121.1
5052	5511.78
4975	6504.8
235	258.42
4975	5968.44
504	346
504	356.38
653	341.61
82	35.4
111	104.43
93	6.92
93	10.38
68	17.3
507	352.92
787	311.4
524	193.76
661	221.44
330	103.8
260	235.28
380	273.34
291	124.56
3773	2740.32
346	221.44
1078	425.58
672	176.46
1078	546.68
672	238.74
291	245.66
291	176.46
1078	456.72
672	242.2
672	179.92
434	155.7
335	318.32
1837	674.7
383	266.42
383	193.76
544	408.28
466	276.8
1457	795.8
368	186.84
368	321.78
411	249.12
368	321.78
368	173.46
1066	643.56
5090	4605.26
5091	4615.64
12426	30797.46
12426	17799.12
4591	4449.56
5116	6639.74
12426	19680.48
5116	8521.98
4788	4297.32
12503	16089
4137	2498.12
12276	24258.06
547	470.56
240	138.4
75	17.7
75	17.3
76	20.76
76	20.76
75	24.22
75	24.22
75	27.68
75	24.22
514	162.62
1038	323.91
7085	11379.94
330	179.92
330	171.69
7078	14888.38
3524	2588.08
4278	2079.75
4756	2481.54
362	166.08
362	200.01
79	41.52
79	58.82
362	249.12
79	34.6
7034	4193.13
2281	2783
4693	6697
2281	2123
105	95.58
105	97.35
105	79.65
4249	1955.85
5027	3460.35
5383	3543.54
296	219.48
1350	141.6
278	201.78
278	249.57
278	146.91
379	171.69
4910	2106.3
4910	1998.33
3370	3382.47
123	88.5
123	63.72
74	38.94
74	31.86
123	76.11
2242	814.2
268	187.62
4773	5012.64
4773	3897.54
197	173.25
4773	4097.55
198	77.88
1342	584.1
1111	417.72
491	401.79
3728	3862.14
3728	6069
1825	3123.75
1825	2431
4438	6037
1935	3098
172	183.38
66	69.2
4438	2616.85
1875	2635.5
1875	1737.75
199	69.2
4585	6712.4
4640	3792.16
10747	15189.4
9503	9796
12075	96205.3
4640	5850.86
10955	33662.34
12075	36854.94
200	133
200	117
185	57
185	60
4640	4373.44
4640	5940.82
4640	4335.38
4639	4321.54
143	148.78
1458	743.9
5743	22739.12
5743	14158.32
362	124.56
1453	989.56
1453	1138.34
1453	778.5
382	145.32
516	211.06
1484	681.62
311	287.18
12100	20479.74
11239	5515.32
1581	491.32
12774	18542.14
9889	6239.25
3979	2197.1
3432	802.72
4625	2778.38
4346	3148.6
4424	2505.04
4569	2819.9
4482	2380.48
4444	2595
3677	1584.68
5352	3110.54
3515	1300.96
5581	3487.68
3735	1640.04
2196	2093.3
213	200.68
3432	643.56
72	37.17
3473	1136.34
138	183.38
138	146.91
610	193.76
601	176.46
117	41.52
95	41.52
189	96.88
601	176.46
117	38.06
95	41.52
164	100.34
92	20.76
69	20.76
180	89.96
156	100.34
94	27.68
70	27.68
124	93.42
96	93.42
92	17.3
69	20.76
95	27.68
601	184.08
69	14.16
164	83.04
601	117.64
69	21.24
70	20.76
156	69.03
69	14.16
79	31.86
16511	134753.16
11139	7894.2
11139	5966.67
13082	13788.3
13082	12400.64
66	27.68
37	10.62
41	17.3
37	17.3
312	269.88
312	290.64
312	290.64
312	314.86
312	287.18
312	290.64
312	290.64
312	294.1
312	301.02
312	307.94
312	304.48
312	318.32
312	304.48
312	304.48
312	290.64
312	304.48
312	294.1
312	304.48
312	294.1
312	307.94
312	342.54
312	290.64
312	387.52
312	297.56
312	301.02
312	283.72
312	276.8
312	280.26
135	83.04
2995	65.74
82	79.58
189	120.36
162	138.4
82	65.74
189	109.74
162	84.96
285	266.42
285	193.76
432	242.2
419	256.04
11286	13061.5
11286	12420.09
1888	1093.36
305	307.94
72	38.06
79	24.22
321	346
321	262.96
233	155.7
2231	1861.48
233	131.48
2231	1211
11534	39859.2
11534	31122.7
11534	23939.25
11534	32976.87
1290	1584.68
1290	966.42
724	723.14
11515	121788.54
871	889.22
871	695.46
1341	574.36
688	411.74
558	274.35
1382	508.62
227	162.62
742	574.36
742	688.54
162	179.92
177	155.7
177	159.16
177	152.24
177	152.24
177	155.7
177	152.24
177	152.24
161	152.24
177	152.24
161	152.24
161	152.24
161	152.24
175	166.08
160	162.62
161	152.24
161	148.78
161	148.78
161	152.24
161	148.78
161	148.78
161	145.32
161	148.78
161	145.32
161	148.78
161	148.78
160	162.62
161	148.78
161	148.78
161	148.78
161	148.78
161	148.78
161	148.78
1696	1096.82
608	539.76
551	377.14
1345	608.96
677	408.28
195	148.78
311	145.14
137	110.72
266	115.05
614	501.7
614	456.72
614	371.7
614	505.16
614	460.18
614	480.94
614	536.3
614	484.4
614	480.94
614	368.16
153	79.58
167	79.58
67	51.9
264	235.28
264	138.4
9882	6144.96
4466	1518.66
376	328.7
97	86.5
6043	2712.64
8965	6715.86
96	55.36
218	179.92
2854	698.92
2854	552.24
105	72.66
2835	1508.56
2516	1058.76
2516	897.39
1308	1079.52
1315	733.52
209	166.08
492	335.62
114	145.32
490	269.88
135	111.51
135	96.88
114	79.58
287	211.06
270	256.04
715	941.12
715	531
376	211.06
4762	2470.44
82	58.82
218	204.14
189	224.9
266	228.36
809	650.48
88	83.04
476	313.29
126	103.8
515	460.18
610	505.16
266	235.28
1339	820.02
108	96.88
96	124.56
87	55.36
206	162.62
206	186.84
87	41.52
740	681.62
740	557.55
1259	889.22
1259	650.48
217	179.92
64	51.9
3141	1965.28
3141	2120.98
114	107.26
69	58.82
480	273.34
14305	14608.12
10582	9757.2
488	356.38
112	86.5
70	62.28
78	55.36
132	128.02
140	83.04
140	79.58
140	86.5
70	55.36
161	128.02
139	103.8
70	41.52
5779	3058.64
6029	4269.64
6125	3287
6125	1883.28
6125	2023.11
6125	3847.52
6125	3155.52
6125	1557.6
6125	2678.04
6070	4920.12
6070	3172.82
4768	4169.3
4738	1877.97
4411	3024.04
3922	2515.42
5159	2996.36
2926	2034.48
2926	1989.5
144	121.1
3850	2300.9
3801	1947.98
14589	29444.6
17584	61418.46
17584	74220.46
969	730.06
969	550.14
731	681.62
731	619.34
17758	65750.38
17758	68570.28
2471	1646.75
2471	1265.25
112	64.68
556	469
208	153.99
1230	584.5
531	404.25
2475	1074.39
218	164.61
218	129.21
1223	460.2
2586	1477.42
2910	124.56
187	213.5
760	861
760	691.25
441	391.87
737	702.38
67	48.44
1427	909.98
6136	38835.04
6136	17248.1
5485	4240
7584	23116.26
7584	39976.84
7584	24417.22
5229	4592
8296	39447.46
8296	40821.08
8296	54079.8
703	702.38
8254	61037.86
2613	2249
2613	2040.5
14324	23528
14324	16777.54
4286	5103.5
4206	4643.32
7682	32558.6
66	51.9
66	51.9
66	38.06
66	55.36
66	55.36
13663	20766.92
13663	16334.66
9352	35784
9352	29256.5
7685	9909.44
7685	9303.94
66	66.5
7719	10888.62
7719	11611.76
66	50
66	50
7655	5522.4
7655	4720.59
7433	17376.12
7433	12013.12
7261	31001.25
7261	14006.08
7258	16161.66
7258	20078.38
4309	5089
4223	5157
278	234.5
227	231.82
77	80.5
50	47
107	180
133	212
143	155.75
131	175
91	91
55	70
112	175
141	220.5
137	232.75
142	229.25
6381	8011.5
6751	11066.04
66	47.79
68	44.25
68	44.25
7520	28171.32
7520	17923.02
68	49
556	569.94
793	534.54
2516	341.61
2129	1306.26
1101	1400
587	707
6994	50669.5
6994	39632.25
134	150.5
135	103.25
330	325.5
6559	9311.97
6559	9204
6559	10389.75
6559	8569.75
8567	11807.25
8567	8221.5
6189	30024.75
6189	21848.75
6023	9343.25
6023	6506.5
8010	19642
8010	16588.25
6039	7288
6039	5577
6061	7256
6061	4320
132	177
1119	1361.5
529	624.75
529	549.5
575	717.5
575	673.75
587	691.25
587	750.75
633	778.75
633	719.25
117	107.97
67	33.63
185	153.99
199	173.46
107	140
131	143.5
101	129.5
83	75.25
65	50
5675	12370.75
5754	5725.95
5785	5175.48
130	122.13
4885	4171.89
4868	3162.99
4990	5715.33
5068	5133
5068	3577.17
5091	6341.91
4586	2104.53
52619	35748.69
52619	35860.2
105391	229185.25
4894	3596.64
31612	95572.92
576	589.75
576	306.46
181	109.74
85	35.4
129	145.25
210	238
230	260.75
111	133
176	218.75
13322	8900.5
2942	2481.5
4878	5335.75
4879	6102.25
4313	4908.75
4244	4779.25
4313	3528
3522	3426.5
2823	3003
4877	4917.5
4877	7504
515	749
515	397.25
47246	72139.89
54748	61868.58
109010	403450.25
97134	456954.75
74	60.18
184	93.81
184	84.96
159	61.95
73	67.26
4827	3925.86
250	143.37
135	100.89
104	54.87
249	173.46
208	596.75
132	346.5
102	267.75
4099	1931.07
4099	1743.45
95804	299887
548	612.42
3473	2693.25
238	145.14
4333	5152.47
4333	2159.4
3948	4002.25
3948	3092.25
4839	7129.5
4839	6870.5
58	66.5
797	426.57
998	1564.68
2875	1725.75
2875	1322.19
1303	1109.5
1303	890.75
3191	2486.75
3191	1751.75
3122	2045.75
3122	1734.25
202	1490.34
202	1477.95
202	3872.76
202	864.5
131	483.21
131	362.25
756	506.22
101	345.15
101	327.45
101	323.91
101	122.13
2618	1283.25
3000	3892
2618	2191
3000	6016.5
4233	3616.11
13285	7143.72
770	529.23
770	330.99
99	76.11
5491	15945.93
5491	12145
5035	19134.5
5035	10036.25
131	101.5
131	91
2714	813.12
87	99.75
87	103.25
87	113.75
87	117.25
87	99.75
87	126
87	120.75
253	399
729	815.5
676	553
4811	5680.5
87	82.25
729	964.25
14239	18298
17662	44555
6184	21707.28
6184	18760.23
3552	2127.54
4371	5082
4205	2138.19
4205	1854.96
21121	73568.28
796	684.25
1171	673.75
1171	481.25
1084	603.75
1084	446.25
15690	10241
18331	11422.25
86	99.75
86	127.75
86	106.75
10468	7253.75
10468	10351.25
10516	9306.5
10516	4299.75
250	255.5
373	343
2664	1184.13
685	431.88
477	187.62
416	274.35
416	253.11
416	495.25
87	83.04
87	134.94
87	107.26
87	86.5
87	76.12
87	79.58
87	103.8
87	83.04
87	83.04
64	21.56
20626	43291.52
76685	83430.98
4369	3197.04
4385	2584.62
4366	2941
23658	11407.62
5342	7169.12
137233	428578.5
819	1082.98
814	903.06
8256	7701.96
570	297.56
3654	3366.58
3654	2536.41
3654	2193.64
197	100.34
576	404.82
174	508.62
94	193.76
1272	598.58
4302	1986.04
4304	2114.06
4334	1479.72
114	103.8
114	79.58
8590	8864.52
207	124.56
306	290.64
1620	1048.38
3057	4200.44
3057	4103.56
85	24.22
1696	2325.12
236	595.12
236	134.94
5622	6809.28
6384	47418.3
5024	3603.72
4841	9591.75
697	207.09
2694	1134.57
2701	2385.25
6322	48733.41
5511	11882.01
5514	16122.93
5514	9596.94
5511	21602
5514	9457
4507	5020.75
570	435.75
4915	5212.65
569	384.09
569	253.11
570	300.9
4735	5541.87
224	214.17
257	191.16
32513	145352.4
4864	26149.98
591	1619.55
32513	128314.38
4735	6949.25
6290	6776
83	98
88	108.5
83	85.75
88	82.25
624	1792
4864	11168.5
591	1158.5
4934	8944.25
76	101.5
115	93.81
11625	9717.3
571	286.74
571	269.04
13822	10742.13
58	38.94
58	30.09
13786	10598.76
96	84.96
71	46.02
112	95.58
138	122.13
230	231.87
146	118.59
146	88.5
185	148.68
115	88.5
89	60.18
89	51.33
311	513.3
311	410.64
4734	1699.2
483	302.67
483	235.41
724	417.72
58	17.7
58	14.16
58	14.16
263	122.13
724	341.61
263	271.25
724	2028.25
7516	19029.27
4734	5999
4734	2626.75
74	70.8
74	60.18
264	122.13
314	352.23
931	754.28
931	733.52
744	747.36
744	647.02
264	166.08
3244	2325.12
59	13.84
59	20.76
4792	1961.82
4792	2134.82
4792	1795.74
3244	1515.48
4447	4072.42
4447	6632.82
5893	11649.82
5893	16210.25
626	570.9
626	446.34
626	550.14
626	363.3
626	605.5
64	51.9
3306	1764.6
66	55.36
66	58.82
5511	4224.66
5511	11058.16
13636	79.58
13888	186.84
5819	8930.26
724	612.42
5043	5117.34
4688	4615.64
18211	38817.74
106	228.36
106	193.76
75	58.82
69	76.12
153	335.62
352	259.5
4678	3165.9
167	297.56
5793	6411.38
5793	3878.66
5793	4650.24
5793	4245.42
5793	3951.32
12410	14594.28
545	328.7
232	221.44
4993	3376.96
73845	72185.98
4664	3992.84
4727	2729.94
4748	2882.18
4870	3425.4
4286	4985.86
230	193.76
314	276.8
352	505.16
314	373.68
352	764.66
12878	13763.88
5110	3913.26
4347	3242.02
4347	3065.56
14286	13815.78
7612	273.34
7612	211.06
68079	63241.5
125370	323816.5
554	425.58
146	100.34
623	560.52
623	570.9
623	588.2
623	591.66
315	235.28
305	211.06
166	110.72
160	86.5
4883	3190.12
263	283.72
284	311.4
630	356.38
630	401.36
7656	28641.88
7604	24770.14
7656	19109.58
388	169.54
6600	5923.52
2872	3103.62
4243	3750.64
4243	2062.16
127	79.58
110	51.9
62	41.52
113	65.74
152	72.66
117	69.2
60	31.14
103	186.84
103	193.76
8037	11362.64
8047	10230.7
1537	1086.44
55505	48339.66
47007	59193.68
55505	35039.42
56058	51931.14
56058	42173.94
277	228.36
107	173
598	487.86
231	239.33
199	199.5
842	862.64
49	41.58
336	258.72
336	197.12
336	127.82
336	197.12
336	254.1
336	194.04
277	224.84
538	242.49
538	386.75
58	35.4
14846	16926.32
1177	401.36
44291	55885.92
44291	53771.86
44291	34340.5
43341	37843.75
43341	53059.1
43341	46408.98
14374	29302.74
1620	1100.28
14439	49986.62
47117	57660.9
45989	46955.66
47117	58245.64
45989	68452.64
47117	40876.44
45989	39049.5
14857	15224
14407	16805.22
639	840.78
639	692
1274	1489.25
1274	1030.75
1182	522.46
1182	380.6
336	409.5
379	387.52
14250	17462.62
2604	2183.26
2571	1764.6
269	266.42
269	152.22
1182	449.8
557	366.76
3978	2705.72
228	183.38
228	148.78
14229	18867.38
14229	18334.54
15821	29392.7
1621	719.68
1621	453.26
550	505.16
1027	740.44
2646	3508.44
557	512.08
3305	2681.5
4289	4470.32
3261	2868.34
145	143.5
2575	2927
2575	1462.28
162	183.38
162	83.04
594	300.3
153	183.38
121	62.28
112	80.5
4381	1483.02
134	76.11
134	93.81
164	155.7
113	62.28
103	89.96
375	290.64
4472	3553.42
4472	2463.52
3736	7439
3736	2615.76
387	335.62
559	664.32
485	294.1
4101	12459.46
4101	4401.12
58	83.04
7024	11151.58
7437	5989.26
7350	5926.98
7119	2600
7119	3016
7350	2976.93
187	170.64
187	172.22
149	129.56
105	93
105	105
4816	7811.52
4084	5494
4084	3695
2892	2209.68
2892	2216.5
7404	6301.68
7404	4719.46
7545	5389
3288	1336.72
7423	6758.62
7423	3701.58
7055	3483.9
7055	3294.6
4274	3750.03
4274	2826.25
5608	9415.45
123	190.96
123	54.56
1435	2451.79
1435	1967.57
5438	8779.14
776	842.27
781	1401.51
294	569.47
781	562.02
1344	545.87
226	579.7
173	164.73
221	83.98
2235	1695.75
2401	1521.33
2235	1615.4
59	48.45
104	54.91
1913	1828.18
1913	2053
90	64.6
3116	1111.12
20351	28243.12
182	113.05
87	51.68
87	51.68
54	32.3
54	32.3
65	48.45
65	51.68
73	48.45
73	48.45
99	67.83
99	74.29
61	35.53
61	38.76
94	67.83
94	135.66
85	83.98
85	87.21
4220	6201.6
629	1149.17
60	136.4
43	45.22
43	38.76
20	12.92
20	19.38
46	64.6
46	54.91
81	41
83	76
49	43
64	96
71	133
91	58
58	36
98	114
89	99
89	176
81	194
81	194
81	309
89	193
81	86
81	91
49	47
71	144
58	84
64	87
91	204
98	121
89	89
89	93
89	120
98	123
98	117
98	118
81	93
81	90
81	114
91	123
45	42
115	88
116	97
112	104
109	60
115	64
115	101
115	104
63	129.58
1962	2887.62
1912	1275.85
3886	14526.78
2152	3042.66
1784	1330.76
3053	1463.71
4537	6114.88
5570	10982
986	1075.59
986	927.01
986	1017.45
1045	1166.03
1045	536.18
1045	555.56
1045	516.14
273	271.32
273	203.49
9818	80474.14
1234	5919
2007	1220
2007	1243.07
2101	1698.98
2101	1644.07
532	455.43
247	232
247	329
527	1088
527	775
110	194
1387	3012
773	599
6296	9544.65
6296	18585.42
2605	1989.68
1892	1585.93
1787	1747.43
1075	549.1
59	29.07
53	25.84
17076	15962.66
20461	26912.36
2123	1489.03
2094	1579.47
18597	15562.14
2690	1521.33
2690	933.78
204	68.95
154	100.47
227	125.97
216	109.82
151	68.95
911	397.29
229	82.74
110	94.56
290	171.19
96	32.3
96	41.99
1073	532.95
1073	507.11
1073	293.53
638	455.43
638	384.37
9620	85545.27
527	639.54
1667	1091.74
1667	626.62
311	229.33
260	193.8
714	484.5
199	158.27
554	384.37
260	119.51
311	226.1
714	344.75
199	129.2
554	290.7
311	145.35
166	57.13
553	177.3
492	361.76
1329	720.29
1329	504.32
2815	1599.64
2815	2452.65
501	366.42
5127	8618.75
5127	7127.46
286	245
414	553
414	300.39
1069	216.41
2244	419.61
2808	293.53
2808	285.65
2808	263.98
2636	210.79
1190	804.27
513	658.92
513	397.29
513	380.78
513	295
513	345.61
513	224.58
105	113.05
556	545.87
102	109.82
102	54.91
556	242.25
1298	1188.64
1243	1214.48
72	287.47
35	151.81
912	868.87
683	1085.28
2656	3191.24
222	284.4
222	306.52
222	225.94
222	273.34
222	282.82
1641	2485.34
1578	744.66
1219	522.05
37078	36253.91
38262	37236.94
37180	62449
38561	53668.71
38560	49218.48
41147	44598.83
38422	27105.23
236	133.96
55	21.67
3180	1479.47
4154	5278.78
3175	3656.12
7757	10399.56
7757	15679.92
34411	56685.66
2656	4491.94
34411	28580
3175	2218.32
5543	10118.32
2658	1938.66
2658	1932.34
12823	91822.44
5543	4974
2658	2606
63	64.6
182	250
3199	3695.12
356	232.56
300	291
3194	1501.95
3194	1408.28
6437	4936
6934	4430
106	85
265	151.81
7558	4923.03
19489	16961.7
2307	2322.37
2307	1585.93
574	568.48
417	510.34
268	151.81
2262	1071.68
2015	730.87
2172	774.21
2015	1091.38
2147	4091
5467	2984.55
5467	3050
614	189.12
614	297.47
5467	3768.61
1837	1324.3
2023	852.72
435	358.53
157	78.5
359	141.3
93	61.29
91	59.66
184	97.34
3397	2669
3012	1488.36
1299	481.84
1299	494.52
1133	5439.72
2407	2438.32
1942	2633.2
2641	529.6
39470	24545.6
39470	15622.88
2173	1498.72
2116	1120.56
1854	540
1854	377.6
3394	1061.48
2993	856.8
490	178.5
490	152.32
3452	2182.46
3452	2206.26
4950	4733.82
4950	3124.94
66	47.74
32622	23306.04
32622	16875.6
64	61.38
64	74.98
3106	2376.54
348	335.78
346	316.22
169	117.36
234	260.8
318	326.34
243	186.48
332	342.99
334	203.13
1795	1068.08
1795	1109.16
1250	759.24
1250	1042.29
2590	16917.18
2590	24934.91
592	1160.14
592	2339.19
1216	896.76
1599	1103.46
498	368.88
1216	1017.6
1599	1478.7
498	553.32
1216	915.84
1216	934.92
12661	15200.4
12661	14926.92
587	311.64
587	680.52
1241	554.3
1241	385.6
11846	8842.29
526	294.02
526	202.44
11848	11353.51
346	265.1
143320	66046.5
1807	656.88
1807	487.9
115	104.72
115	47.6
190	102.34
115	76.16
219	76.16
125	47.6
159	55.2
106	66.7
129	142.6
229	98.9
129	124.2
591	582.55
79	24.4
100	91.5
1496	1088.85
1583	1296.25
2546	3226.9
2269	3269.6
142	97.6
355	667.95
4372	1839.15
216	198.25
424	216.08
560	438.08
217	186.48
143	62.16
425	541.68
555	269.36
217	162.8
143	91.76
425	331.52
555	269.36
4215	3483.92
780	29.6
780	32.56
160	245.68
160	177.6
102	112.48
158	132.3
158	100.45
159	80.85
1946	1337.7
1946	534.1
186	196
313	231.3
2480	2153.66
2480	1246.45
13012	14751.8
313	285.27
191	154.2
313	221.02
313	267.28
191	153.6
1281	2299.2
1281	1843.2
71	45.6
71	36
331	16.8
331	12
357	12
357	12
48	28.8
48	28.8
1038	12
1038	12
1281	1015.2
2585	1269.45
2585	1666.25
14852	59568
2540	410.75
2540	1117.2
2585	1036.95
65	10.85
1496	488.25
65	10.85
294	111.6
250	9.12
1601	802.5
1601	856.5
1601	750
61	6
1601	519
289	172.5
289	153
1601	288
1601	540
1207	610.5
2523	1242
536	322.5
601	339
3760	1789.5
3760	1045.5
4357	2449.5
288	150
341	84.37
1555	898.35
2457	1232.25
2457	1192.5
151	166.95
151	111.3
249	182.85
249	151.05
249	76.68
156	131.97
156	120.84
4779	1682.22
184	69.09
2467	976.08
1869	1436.19
655	163.17
2549	1002.54
4838	7343.12
4393	1291.32
4447	3030.88
4284	1146.25
1354	515.28
4838	3813.68
173	44.88
249	46.92
2535	254.67
602	155.04
3418	1273.76
2979	1111.12
215	109.44
203	80.56
203	115.52
157	256.88
157	114
1344	291.2
828	546.65
1344	462.55
1344	479.95
1344	287.1
780	349.74
603	160.8
134	49.58
158	89.78
158	42.88
200	82.46
4624	5258.82
4044	2090.78
4320	714.48
1283	716.25
4214	1195.07
1286	279.71
3754	589.16
9690	180063
882	219.51
4448	2364.74
346	140.08
1299	435.69
135	42.23
882	495
1299	479.98
1291	220.78
866	207.5
5286	1509.77
41	7.47
4482	1708.29
611	341.33
1300	283.55
863	215.07
863	237.54
1300	285.69
863	162.64
1300	187.25
634	152.44
58	7.21
634	153.47
276	59.74
276	107.12
161	17.51
585	232.5
1576	580
1576	158.62
215	18.54
5525	5447.5
330	57.68
40	17.51
55	9.27
37	8.75
64	9.13
40	16.48
37	7.21
55	8.24
69	63.86
69	91.25
59	7.21
59	16.48
40	17.51
40	36.25
174	25.75
305	133.63
2419	345.28
2427	348.6
2445	304.61
2419	270.58
3173	619.18
3173	686.41
1128	1980.38
4032	994.34
3260	611.71
3260	908.75
3275	770.24
4138	718.75
1503	1325
2894	624
2543	315.18
990	491.25
1570	422.47
2355	429.94
2942	2085.72
2942	2545
599	390.93
599	196.56
426	148.32
423	149.35
497	113.1
497	69.03
339	67.98
339	44.29
353	150.38
353	76.22
1550	317.06
4396	1754.62
63	14.43
50	18.33
65	14.43
56	3.12
65	22.66
69	11.33
385	154.5
4390	1286.5
4117	1230.85
1040	658.75
3710	1347.06
3701	1766.7
4117	1040.3
3701	1010.88
3710	848.64
1040	234
781	261.45
781	134.46
102	17.55
1330	329.6
65	14.42
2285	407.88
1330	284.28
3956	759.11
2288	459.42
2317	588.13
169	35.88
2049	590.13
1042	320.58
2317	441.48
633	156
1507	446.55
1507	388.05
4434	1149.72
2303	460.59
2322	446.55
96	15.99
240	53.43
240	54.6
10470	3558.36
68	12.48
